    26.1600, 83297.0160,    25.7188,    66.1100,    64.4500,     0.0770,  1006.0000,     0.0000,
    26.1700, 83297.7190,    25.6367,    68.1100,    66.4500,     0.0794,  1007.0000,     0.0000,
    26.1600, 83295.0550,    25.5654,    69.1100,    67.4500,     0.0805,  1007.0000,     0.0000,
    26.1700, 83303.0310,    25.3604,    70.8900,    70.5000,     0.0834,  1007.0000,     0.0000,
    26.1500, 83300.3750,    25.4111,    70.5600,    68.7500,     0.0822,  1007.0000,     0.0000,
    26.1600, 83304.2890,    25.4932,    67.3400,    65.8000,     0.0785,  1007.0000,     0.0000,
    26.1600, 83297.0160,    25.3809,    69.8900,    68.5000,     0.0816,  1007.0000,     0.0000,
    26.1600, 83297.0160,    25.4834,    69.8900,    68.5000,     0.0816,  1007.0000,     0.0000,
    26.1600, 83294.3590,    25.5654,    70.8900,    70.5000,     0.0834,  1007.0000,     0.0000,
    26.1700, 83297.7190,    25.5449,    67.3400,    65.8000,     0.0785,  1008.0000,     0.0000,
    26.1500, 83298.2660,    25.7275,    68.5600,    67.7500,     0.0804,  1007.0000,     0.0000,
    26.1500, 83297.5470,    25.5947,    69.8900,    69.5000,     0.0823,  1007.0000,     0.0000,
    26.1500, 83302.8590,    25.5947,    69.8900,    69.5000,     0.0823,  1007.0000,     0.0000,
    26.1600, 83298.9690,    25.6670,    69.8900,    68.5000,     0.0816,  1003.0000,     0.0000,
    26.1500, 83302.8590,    25.5537,    69.5600,    67.7500,     0.0810,  1007.0000,     0.0000,
    26.1500, 83289.5630,    25.5947,    68.8900,    68.5000,     0.0811,  1007.0000,     0.0000,
    26.1500, 83289.5630,    25.4512,    69.8900,    69.5000,     0.0823,  1006.0000,     0.0000,
    26.1500, 83293.6560,    25.3809,    68.5600,    67.7500,     0.0804,  1008.0000,     0.0000,
    26.1400, 83292.2270,    25.6455,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1400, 83293.4840,    25.3994,    68.5600,    67.7500,     0.0804,  1006.0000,     0.0000,
    26.1400, 83294.1800,    25.4209,    69.8900,    69.5000,     0.0823,  1007.0000,     0.0000,
    26.1400, 83294.1800,    25.4619,    69.8900,    68.5000,     0.0816,  1007.0000,     0.0000,
    26.1500, 83300.2030,    25.3086,    71.1100,    69.4500,     0.0829,  1007.0000,     0.0000,
    26.1400, 83296.8440,    25.5029,    69.8900,    68.5000,     0.0816,  1006.0000,     0.0000,
    26.1400, 83296.1410,    25.6650,    68.8900,    68.5000,     0.0811,  1008.0000,     0.0000,
    26.1400, 83291.5230,    25.6357,    68.5600,    66.7500,     0.0792,  1007.0000,     0.0000,
    26.1500, 83297.5470,    25.4717,    67.5600,    66.7500,     0.0792,  1004.0000,     0.0000,
    26.1500, 83297.5470,    25.3086,    68.8900,    68.5000,     0.0811,  1006.0000,     0.0000,
    26.1500, 83300.2030,    25.4512,    67.5600,    66.7500,     0.0792,  1006.0000,     0.0000,
    26.1500, 83295.6090,    25.6152,    67.5600,    64.7500,     0.0780,  1006.0000,     0.0000,
    26.1400, 83297.5470,    25.5537,    68.8900,    66.5000,     0.0798,  1006.0000,     0.0000,
    26.1300, 83296.8440,    25.6953,    67.5600,    65.7500,     0.0786,  1006.0000,     0.0000,
    26.1400, 83294.1800,    25.3896,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1500, 83298.2660,    25.6260,    68.8900,    67.5000,     0.0805,  1007.0000,     0.0000,
    26.1400, 83301.4530,    25.6650,    69.8900,    68.5000,     0.0816,  1006.0000,     0.0000,
    26.1400, 83293.4840,    25.4717,    68.5600,    66.7500,     0.0798,  1006.0000,     0.0000,
    26.1400, 83296.1410,    25.5430,    70.1100,    69.4500,     0.0824,  1008.0000,     0.0000,
    26.1500, 83297.5470,    25.7275,    67.5600,    65.7500,     0.0786,  1005.0000,     0.0000,
    26.1400, 83296.8440,    25.6563,    70.1100,    69.4500,     0.0805,  1006.0000,     0.0000,
    26.1400, 83296.8440,    25.5332,    67.8900,    66.5000,     0.0793,  1007.0000,     0.0000,
    26.1400, 83301.4530,    25.5430,    67.8900,    66.5000,     0.0793,  1007.0000,     0.0000,
    26.1400, 83299.5000,    25.5430,    67.8900,    66.5000,     0.0793,  1007.0000,     0.0000,
    26.1600, 83300.2030,    25.4727,    70.1100,    69.4500,     0.0824,  1006.0000,     0.0000,
    26.1300, 83299.5000,    25.4912,    67.8900,    66.5000,     0.0793,  1006.0000,     0.0000,
    26.1300, 83291.5230,    25.3477,    70.1100,    69.4500,     0.0824,  1007.0000,     0.0000,
    26.1500, 83292.2270,    25.4102,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1400, 83296.1410,    25.3896,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1400, 83296.1410,    25.3896,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1400, 83294.1800,    25.4512,    68.8900,    67.5000,     0.0805,  1005.0000,     0.0000,
    26.1500, 83297.5470,    25.5029,    67.5600,    65.7500,     0.0786,  1006.0000,     0.0000,
    26.1500, 83305.5160,    25.4004,    70.1100,    69.4500,     0.0824,  1008.0000,     0.0000,
    26.1500, 83302.8590,    25.3496,    67.5600,    66.7500,     0.0792,  1008.0000,     0.0000,
    26.1500, 83294.8830,    25.3184,    67.5600,    65.7500,     0.0786,  1006.0000,     0.0000,
    26.1500, 83297.5470,    25.2881,    67.8900,    66.5000,     0.0793,  1008.0000,     0.0000,
    26.1600, 83293.6560,    25.3398,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1500, 83294.8830,    25.2480,    70.1100,    69.4500,     0.0824,  1006.0000,     0.0000,
    26.1500, 83297.0160,    25.5947,    67.5600,    66.7500,     0.0792,  1006.0000,     0.0000,
    26.1500, 83301.6330,    25.3906,    67.8900,    67.5000,     0.0799,  1007.0000,     0.0000,
    26.1700, 83289.7340,    25.2070,    68.8900,    67.5000,     0.0805,  1005.0000,     0.0000,
    26.1500, 83289.5630,    25.0225,    67.5600,    65.7500,     0.0786,  1006.0000,     0.0000,
    26.1600, 83288.3360,    25.3193,    66.5600,    64.7500,     0.0774,  1005.0000,     0.0000,
    26.1700, 83303.0310,    25.4121,    67.8900,    66.5000,     0.0793,  1008.0000,     0.0000,
    26.1700, 83303.0310,    25.3193,    68.8900,    66.5000,     0.0798,  1006.0000,     0.0000,
    26.1700, 83303.0310,    25.3398,    67.8900,    65.5000,     0.0787,  1008.0000,     0.0000,
    26.1700, 83295.7580,    25.4229,    70.1100,    69.4500,     0.0824,  1006.0000,     0.0000,
    26.1700, 83290.4380,    25.2793,    67.5600,    66.7500,     0.0792,  1007.0000,     0.0000,
    26.1800, 83296.4610,    25.3301,    68.8900,    67.5000,     0.0799,  1006.0000,     0.0000,
    26.1700, 83295.0550,    25.3398,    68.8900,    67.5000,     0.0805,  1005.0000,     0.0000,
    26.1700, 83294.3590,    25.4727,    68.8900,    67.5000,     0.0805,  1006.0000,     0.0000,
    26.1600, 83296.3130,    25.4727,    68.1100,    66.4500,     0.0794,  1006.0000,     0.0000,
